subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
5,cycle40_subj05_prior0_1sess_150ep,587,43675,0.046613045,0.044820778,652,0.001792267,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,588,43689,0.044661168,0.039869495,163,0.0047916733,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,589,43746,0.0446846,0.04813194,590,-0.003447339,6.0,0.0,2.3333333333333335,2.0
5,cycle40_subj05_prior0_1sess_150ep,590,43818,0.061172206,0.033191502,491,0.027980704,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,591,43820,0.06596718,0.053137634,801,0.012829546,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,592,43852,0.02409054,0.03874413,455,-0.01465359,24.0,0.0,7.846153846153846,8.0
5,cycle40_subj05_prior0_1sess_150ep,593,43950,0.045824356,0.041481704,651,0.004342653,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,594,43984,0.041015267,0.03606409,460,0.004951179,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,595,44052,0.06273596,0.04488048,80,0.01785548,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,596,44097,0.046522975,0.048866794,680,-0.0023438185,3.0,0.25,2.0,2.0
5,cycle40_subj05_prior0_1sess_150ep,597,44107,0.023435265,0.03668673,128,-0.013251465,7.0,0.0,3.0,3.0
5,cycle40_subj05_prior0_1sess_150ep,598,44138,0.04611754,0.04985261,717,-0.0037350692,3.0,0.7,1.3,1.0
5,cycle40_subj05_prior0_1sess_150ep,599,44144,0.033475794,0.049812645,703,-0.01633685,20.0,0.0,7.625,7.0
5,cycle40_subj05_prior0_1sess_150ep,600,44184,0.02434548,0.03611487,375,-0.011769392,50.0,0.0,14.88888888888889,15.0
5,cycle40_subj05_prior0_1sess_150ep,601,44324,0.047019128,0.038243774,141,0.008775353,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,602,44339,0.0429677,0.04000659,545,0.0029611103,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,603,44369,0.030726517,0.045524947,934,-0.014798431,23.0,0.0,7.125,7.0
5,cycle40_subj05_prior0_1sess_150ep,604,44412,0.040982593,0.039862983,160,0.0011196099,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,605,44705,0.02578006,0.054227963,48,-0.028447904,87.0,0.0,26.9,26.5
5,cycle40_subj05_prior0_1sess_150ep,606,44720,0.052309718,0.039726477,789,0.012583241,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,607,44729,0.03919013,0.06272458,591,-0.023534454,11.0,0.0,4.1,3.5
5,cycle40_subj05_prior0_1sess_150ep,608,44736,0.039711103,0.04578168,876,-0.0060705766,8.0,0.1,3.0,3.0
5,cycle40_subj05_prior0_1sess_150ep,609,44844,0.05350552,0.044198997,679,0.009306524,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,610,44971,0.014094329,0.049531158,590,-0.035436828,292.0,0.0,88.72727272727273,88.0
5,cycle40_subj05_prior0_1sess_150ep,611,44980,0.036058195,0.028313583,361,0.007744612,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,612,45129,0.04045642,0.043340016,160,-0.0028835945,2.0,0.6153846153846154,1.3846153846153846,1.0
5,cycle40_subj05_prior0_1sess_150ep,613,45213,0.034185532,0.041853778,443,-0.0076682456,5.0,0.3333333333333333,2.3333333333333335,3.0
5,cycle40_subj05_prior0_1sess_150ep,614,45356,0.07259048,0.041865997,341,0.03072448,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,615,45595,0.017211279,0.028950017,559,-0.011738738,8.0,0.18181818181818182,2.6363636363636362,3.0
5,cycle40_subj05_prior0_1sess_150ep,616,45632,0.04222318,0.04890766,159,-0.0066844784,3.0,0.625,1.5,1.0
5,cycle40_subj05_prior0_1sess_150ep,617,45746,0.024653351,0.038763646,341,-0.014110295,42.0,0.0,14.2,13.5
5,cycle40_subj05_prior0_1sess_150ep,618,45750,0.021545697,0.03850049,501,-0.016954795,57.0,0.0,20.142857142857142,20.0
5,cycle40_subj05_prior0_1sess_150ep,619,45837,0.033508435,0.04430213,663,-0.010793693,11.0,0.0,4.0,4.0
5,cycle40_subj05_prior0_1sess_150ep,620,45843,0.029982524,0.04178074,873,-0.011798216,17.0,0.0,3.6666666666666665,4.0
5,cycle40_subj05_prior0_1sess_150ep,621,45945,0.028049678,0.04091297,588,-0.012863293,34.0,0.0,11.875,12.5
5,cycle40_subj05_prior0_1sess_150ep,622,45981,0.03470047,0.043236736,978,-0.008536268,5.0,0.1111111111111111,2.3333333333333335,2.0
5,cycle40_subj05_prior0_1sess_150ep,623,45982,0.034953453,0.046468046,523,-0.011514593,11.0,0.0,3.8181818181818183,4.0
5,cycle40_subj05_prior0_1sess_150ep,624,45999,0.045041554,0.046417434,761,-0.0013758801,2.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,625,46002,0.037879188,0.048306193,523,-0.010427006,2.0,0.5714285714285714,1.4285714285714286,1.0
5,cycle40_subj05_prior0_1sess_150ep,626,46036,0.056904055,0.05712687,2,-0.00022281334,2.0,0.625,1.375,1.0
5,cycle40_subj05_prior0_1sess_150ep,627,46101,0.042855255,0.04658601,801,-0.0037307553,5.0,0.5714285714285714,1.4285714285714286,1.0
5,cycle40_subj05_prior0_1sess_150ep,628,46136,0.021623913,0.041900437,847,-0.020276524,36.0,0.0,13.0,12.0
5,cycle40_subj05_prior0_1sess_150ep,629,46150,0.03583389,0.041793626,794,-0.0059597343,3.0,0.625,1.5,1.0
