subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
7,cycle44_subj07_margin0_1sess_150ep,944,68814,0.06513618,0.053364404,655,0.011771776,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,945,68842,0.05632232,0.057275523,828,-0.0009532012,2.0,0.7142857142857143,1.2857142857142858,1.0
7,cycle44_subj07_margin0_1sess_150ep,946,68858,0.042204447,0.049629156,884,-0.0074247085,12.0,0.18181818181818182,3.4545454545454546,3.0
7,cycle44_subj07_margin0_1sess_150ep,947,68897,0.07126654,0.052531816,567,0.018734723,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,948,69007,0.03408454,0.045324583,827,-0.011240043,27.0,0.0,7.923076923076923,8.0
7,cycle44_subj07_margin0_1sess_150ep,949,69025,0.0441467,0.053854655,601,-0.009707954,21.0,0.0,6.9,7.0
7,cycle44_subj07_margin0_1sess_150ep,950,69030,0.012849796,0.04318145,314,-0.030331653,373.0,0.0,111.0,111.5
7,cycle44_subj07_margin0_1sess_150ep,951,69130,0.059915934,0.0491891,178,0.010726836,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,952,69214,0.052552033,0.042001013,39,0.0105510205,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,953,69240,0.04587192,0.055876743,93,-0.010004822,10.0,0.0,4.6,4.0
7,cycle44_subj07_margin0_1sess_150ep,954,69442,0.06257161,0.057411674,856,0.005159933,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,955,69502,0.048617054,0.056829885,815,-0.008212831,9.0,0.0,4.666666666666667,4.5
7,cycle44_subj07_margin0_1sess_150ep,956,69614,0.045956556,0.053856827,567,-0.007900272,8.0,0.0,3.1666666666666665,3.0
7,cycle44_subj07_margin0_1sess_150ep,957,69616,0.016025145,0.05227961,710,-0.036254466,279.0,0.0,82.92307692307692,81.0
7,cycle44_subj07_margin0_1sess_150ep,958,69785,0.033108193,0.051193714,516,-0.01808552,61.0,0.0,19.7,19.0
7,cycle44_subj07_margin0_1sess_150ep,959,69813,0.055869624,0.04492808,173,0.010941543,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,960,69831,0.03082276,0.045367047,28,-0.014544288,47.0,0.0,14.692307692307692,14.0
7,cycle44_subj07_margin0_1sess_150ep,961,69839,0.025570733,0.04797183,146,-0.022401096,155.0,0.0,46.833333333333336,45.5
7,cycle44_subj07_margin0_1sess_150ep,962,69854,0.04727005,0.051328972,523,-0.0040589236,3.0,0.5,1.6666666666666667,1.5
7,cycle44_subj07_margin0_1sess_150ep,963,69918,0.04466544,0.057066344,567,-0.012400903,4.0,0.4,1.9,2.0
7,cycle44_subj07_margin0_1sess_150ep,964,70038,0.03592137,0.05089222,493,-0.01497085,9.0,0.0,2.888888888888889,2.0
