eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
771,56126,2.0,12.0,10.0,1.0,1.0,0.0,-0.003222011,-0.003222011,0.20135848,0.1301427,-0.07121578,0.10156686,0.07168279,-0.02988407,0.12421009,0.0894308,-0.034779288,0.13582066,0.10455838,-0.03126228
772,56154,1.0,1.0,0.0,1.0,1.0,0.0,-0.0014826544,-0.0014826544,0.07501136,0.09421794,0.019206583,0.037004992,0.053273693,0.0162687,0.05504712,0.06093773,0.005890608,0.061732415,0.07150409,0.009771679
773,56269,1.0,1.0,0.0,2.0,7.0,5.0,-0.0027515441,-0.0027515441,-0.46147162,-0.55899096,-0.09751934,-0.029173406,-0.31487733,-0.28570393,-0.0627331,-0.34211427,-0.27938116,-0.13646361,-0.39600867,-0.25954506
774,56290,9.0,3.0,-6.0,6.0,3.0,-3.0,0.0058044866,0.0058044866,0.14312722,0.18112177,0.03799455,-0.05386852,0.23910543,0.29297397,-0.052170277,0.23430622,0.2864765,-0.029198462,0.25289348,0.28209195
775,56314,1.0,1.0,0.0,1.0,1.0,0.0,-0.0012501404,-0.0012501404,0.41460553,0.35568202,-0.058923513,0.18245484,0.21870992,0.036255077,0.18987228,0.22728074,0.037408456,0.2287026,0.25483486,0.026132256
776,56418,3.0,4.0,1.0,8.0,14.0,6.0,0.0010864101,0.0010864101,0.046731275,0.26302183,0.21629055,0.10860868,0.084557995,-0.024050683,0.116926156,0.08962104,-0.027305119,0.11787825,0.10760938,-0.0102688745
777,56454,1.0,1.0,0.0,5.0,2.0,-3.0,0.006171562,0.006171562,0.101310566,-0.046273783,-0.14758435,0.08010918,0.056182276,-0.023926903,0.05993566,0.033027038,-0.026908621,0.07143064,0.022392869,-0.04903777
778,56471,142.0,28.0,-114.0,120.0,76.0,-44.0,0.008929839,0.008929839,0.5294425,0.56435114,0.034908652,0.28226852,0.36889443,0.086625904,0.2844511,0.36203167,0.07758057,0.31890598,0.39266604,0.07376006
779,56670,1.0,3.0,2.0,1.0,1.0,0.0,-0.002695907,-0.002695907,-0.079406716,-0.06938359,0.0100231245,-0.016002579,-0.14639924,-0.13039666,-0.019645127,-0.15837735,-0.13873222,-0.02521419,-0.16178337,-0.13656917
780,56681,1.0,1.0,0.0,1.0,1.0,0.0,0.0006554313,0.0006554313,0.11529269,0.076729,-0.03856369,0.14087927,0.09475849,-0.046120785,0.1658458,0.11349278,-0.052353017,0.16873571,0.11442611,-0.0543096
781,56695,3.0,6.0,3.0,1.0,1.0,0.0,0.0002795048,0.0002795048,0.17090467,0.15924641,-0.011658251,0.067852736,-0.10833747,-0.1761902,0.0602167,-0.09696113,-0.15717784,0.07940947,-0.07134407,-0.15075354
782,56723,1.0,1.0,0.0,1.0,1.0,0.0,-0.0009242445,-0.0009242445,0.32892552,0.34528,0.016354471,0.09979912,-0.1822833,-0.2820824,0.09615758,-0.19762626,-0.29378384,0.14259586,-0.14462455,-0.28722042
783,56751,52.0,23.0,-29.0,13.0,3.0,-10.0,0.0075114276,0.0075114276,0.35731322,0.4041619,0.046848685,0.14541245,0.23157836,0.08616592,0.1498324,0.23534961,0.08551721,0.18631294,0.27227026,0.08595732
784,56782,22.0,12.0,-10.0,6.0,2.0,-4.0,0.0046472847,0.0046472847,0.2929233,0.31005526,0.017131954,-0.314573,0.1584561,0.47302908,-0.33352858,0.151209,0.48473758,-0.30672544,0.18611942,0.49284488
785,56784,67.0,30.0,-37.0,6.0,4.0,-2.0,0.008011539,0.008011539,0.007731227,-0.007562981,-0.015294208,-0.014776155,0.065446384,0.08022254,-0.017665265,0.050641757,0.06830702,-0.015129989,0.0433525,0.05848249
786,56850,2.0,4.0,2.0,1.0,1.0,0.0,0.0019574724,0.0019574724,-0.04315354,-0.07153101,-0.028377473,0.02931952,0.053859428,0.024539908,0.023432156,0.05801311,0.034580953,0.018571826,0.050333746,0.031761922
787,56867,3.0,7.0,4.0,4.0,2.0,-2.0,-0.0010525249,-0.0010525249,-0.26724952,-0.17684649,0.090403035,0.20836225,0.17979671,-0.02856554,0.2267015,0.21894217,-0.0077593327,0.19191255,0.2004428,0.008530259
788,56911,1.0,1.0,0.0,1.0,1.0,0.0,-0.0038262457,-0.0038262457,-0.16029057,-0.14335753,0.016933039,-0.09360794,-0.2235914,-0.12998345,-0.1134921,-0.24148057,-0.12798847,-0.12497944,-0.23973566,-0.11475623
789,56948,55.0,136.0,81.0,3.0,6.0,3.0,-0.0031194948,-0.0031194948,0.3795016,0.4300268,0.05052519,0.055920005,0.0818418,0.025921792,0.061512876,0.07624642,0.014733542,0.11971489,0.12645338,0.0067384914
790,57046,39.0,19.0,-20.0,5.0,3.0,-2.0,0.0049534515,0.0049534515,0.18701936,0.40493685,0.21791749,0.34052753,0.33017412,-0.010353416,0.35727993,0.33713114,-0.020148784,0.36776552,0.3619056,-0.0058599114
791,57060,1.0,1.0,0.0,2.0,2.0,0.0,-0.0036093406,-0.0036093406,0.6059827,0.5883187,-0.017664015,0.23161925,0.48439583,0.25277656,0.22677629,0.484375,0.2575987,0.317897,0.52178186,0.20388487
792,57435,3.0,3.0,0.0,1.0,3.0,2.0,0.0025527775,0.0025527775,-0.12720875,-0.12719867,1.0088086e-05,0.09389157,-0.028672203,-0.12256377,0.1072869,-0.0032376489,-0.11052455,0.09364803,-0.021759577,-0.11540761
793,57443,1.0,3.0,2.0,1.0,1.0,0.0,-0.0032502338,-0.0032502338,0.7912352,0.75710094,-0.03413427,0.60930675,0.5370339,-0.07227284,0.6334534,0.55375534,-0.079698086,0.67351085,0.5945715,-0.07893938
794,57478,37.0,24.0,-13.0,26.0,19.0,-7.0,0.007654693,0.007654693,0.13464211,0.2231366,0.088494495,0.17720653,0.0052949917,-0.17191154,0.13521858,-0.014007923,-0.1492265,0.14817394,0.021283722,-0.12689023
795,57542,3.0,6.0,3.0,1.0,1.0,0.0,-0.0060653277,-0.0060653277,-0.2889452,-0.37098047,-0.08203527,-0.17431132,-0.16694601,0.007365316,-0.14919782,-0.16077006,-0.011572242,-0.21856937,-0.25769266,-0.039123297
796,57553,11.0,4.0,-7.0,10.0,2.0,-8.0,0.006011665,0.006011665,0.1390937,0.12611233,-0.01298137,-0.10460073,-0.11404994,-0.009449214,-0.12263288,-0.124955274,-0.0023223907,-0.0938287,-0.09800512,-0.004176423
797,57648,187.0,96.0,-91.0,39.0,77.0,38.0,0.007942485,0.007942485,-0.15837643,-0.14037912,0.01799731,0.3955631,0.16329044,-0.23227265,0.41170922,0.1514815,-0.26022774,0.3913214,0.12474787,-0.26657352
798,57650,17.0,6.0,-11.0,8.0,7.0,-1.0,0.0072047524,0.0072047524,0.58654207,0.5118891,-0.07465297,0.2487374,0.33338985,0.08465245,0.26579413,0.33298576,0.06719163,0.31506407,0.36962476,0.05456069
799,57681,1.0,1.0,0.0,1.0,1.0,0.0,-0.004055448,-0.004055448,0.078574315,0.121594205,0.04301989,-0.06279883,-0.13050224,-0.06770341,-0.08366073,-0.14500545,-0.06134472,-0.06787522,-0.12283757,-0.054962352
800,57822,11.0,6.0,-5.0,1.0,1.0,0.0,0.00089595467,0.00089595467,0.49958336,0.43926105,-0.060322315,0.27884087,0.32419807,0.045357198,0.28218594,0.3324468,0.05026087,0.33615938,0.36705318,0.030893803
801,57838,1.0,1.0,0.0,1.0,1.0,0.0,-0.00609418,-0.00609418,0.7012624,0.7736707,0.07240826,0.6143616,0.53198993,-0.08237165,0.6136356,0.5264735,-0.08716208,0.653816,0.60068494,-0.053131044
802,57906,3.0,1.0,-2.0,1.0,1.0,0.0,0.006742399,0.006742399,0.07896491,0.060524184,-0.018440727,-0.0964424,-0.082909055,0.013533346,-0.13000596,-0.114014216,0.01599174,-0.11867998,-0.1026301,0.016049877
803,58096,14.0,73.0,59.0,14.0,32.0,18.0,-0.0048274063,-0.0048274063,-0.15671383,-0.2783857,-0.12167187,-0.14301468,-0.028576871,0.11443781,-0.13411033,-0.009215872,0.12489446,-0.15179108,-0.06653078,0.0852603
804,58144,1.0,1.0,0.0,2.0,1.0,-1.0,0.007619515,0.007619515,0.47130555,0.5001845,0.028878927,0.25037515,0.12419544,-0.12617971,0.23557836,0.114670426,-0.12090793,0.27772322,0.16828479,-0.109438434
805,58164,1.0,1.0,0.0,1.0,1.0,0.0,-0.002549231,-0.002549231,0.10093445,0.16170232,0.060767867,0.016217949,-0.108390264,-0.12460821,0.021303073,-0.10344638,-0.12474945,0.032794196,-0.08225061,-0.1150448
806,58187,2.0,3.0,1.0,2.0,3.0,1.0,0.0012031943,0.0012031943,0.2853759,0.20969905,-0.07567684,-0.06082981,0.100948945,0.16177875,-0.07160544,0.09641456,0.16802,-0.050862074,0.112952664,0.16381474
807,58404,1.0,1.0,0.0,1.0,1.0,0.0,-0.0036145635,-0.0036145635,0.2879402,0.28701088,-0.0009293258,0.040412027,0.15492508,0.114513054,0.042829286,0.16707842,0.12424913,0.077192485,0.19051392,0.11332144
808,58668,10.0,5.0,-5.0,6.0,3.0,-3.0,0.004438814,0.004438814,-0.19632141,-0.21458489,-0.018263474,-0.31085452,-0.3050144,0.0058401227,-0.33161333,-0.3083677,0.023245633,-0.32973364,-0.30876914,0.020964503
809,58681,1.0,1.0,0.0,2.0,2.0,0.0,0.013188396,0.013188396,-0.07767329,0.057251547,0.13492484,0.39435318,0.2481771,-0.14617608,0.39712796,0.25522012,-0.14190784,0.38430846,0.2488158,-0.13549265
810,59023,1.0,2.0,1.0,1.0,1.0,0.0,0.0021097362,0.0021097362,0.2291644,0.23674348,0.0075790733,-0.10959389,-0.11202371,-0.0024298206,-0.11503874,-0.121220544,-0.0061818063,-0.079058036,-0.08471309,-0.0056550503
811,59039,1.0,2.0,1.0,1.0,9.0,8.0,-0.00044114143,-0.00044114143,0.50745,0.5655598,0.05810982,0.3257153,0.36406633,0.03835103,0.31395915,0.32413402,0.0101748705,0.3448471,0.37619653,0.03134942
812,59046,2.0,6.0,4.0,3.0,2.0,-1.0,-0.007394936,-0.007394936,0.5090798,0.5146818,0.005602002,0.48353267,0.45979798,-0.023734689,0.5136657,0.47913855,-0.034527123,0.52455235,0.49477482,-0.029777527
813,59079,8.0,3.0,-5.0,1.0,1.0,0.0,0.0068463534,0.0068463534,0.4808048,0.6304513,0.14964652,0.35060892,0.23306939,-0.117539525,0.37347957,0.24585027,-0.12762931,0.4101281,0.3045252,-0.10560289
814,59091,3.0,6.0,3.0,6.0,2.0,-4.0,0.0024353154,0.0024353154,0.5586782,0.5238764,-0.03480178,0.3531431,0.49363503,0.14049193,0.3869195,0.5220731,0.13515359,0.4429973,0.5500418,0.10704449
815,59194,4.0,4.0,0.0,18.0,15.0,-3.0,0.0011838526,0.0011838526,-0.017245479,0.13723251,0.15447798,-0.0140828155,-0.07207724,-0.05799442,-0.04850971,-0.124988265,-0.076478556,-0.047566168,-0.06948822,-0.021922052
816,59284,151.0,119.0,-32.0,61.0,43.0,-18.0,0.006376572,0.006376572,0.25722146,0.12790972,-0.12931174,0.028781986,-0.009550329,-0.038332313,0.024880663,-0.024189817,-0.049070477,0.04851742,-0.011873851,-0.06039127
817,59419,20.0,7.0,-13.0,7.0,6.0,-1.0,0.007502023,0.007502023,0.27527443,0.15365821,-0.121616215,0.036459092,-0.031550486,-0.06800958,0.04254777,-0.023924783,-0.06647255,0.06829456,-0.0075675487,-0.07586211
818,59420,18.0,9.0,-9.0,4.0,6.0,2.0,0.0037301295,0.0037301295,0.093455635,0.060936455,-0.03251918,0.22244652,-0.16097206,-0.38341856,0.21533667,-0.11311268,-0.32844934,0.22348963,-0.10194475,-0.3254344
819,59585,23.0,16.0,-7.0,6.0,9.0,3.0,0.0028627776,0.0028627776,-0.010291903,0.0529072,0.0631991,-0.08161478,0.051334478,0.13294926,-0.098316066,0.03884987,0.13716593,-0.09570478,0.0429528,0.13865757
820,59595,2.0,2.0,0.0,1.0,1.0,0.0,0.004833646,0.004833646,-0.061767213,-0.069042146,-0.007274933,0.09860405,0.07180465,-0.026799403,0.12095046,0.08133988,-0.03961058,0.10308489,0.06343089,-0.039654
821,59631,4.0,1.0,-3.0,16.0,18.0,2.0,0.0014269352,0.0014269352,0.37428954,0.4062046,0.03191507,0.17760225,0.26438272,0.08678047,0.18055035,0.24144807,0.060897723,0.21336558,0.30127525,0.08790967
822,59699,111.0,106.0,-5.0,107.0,52.0,-55.0,0.0055732,0.0055732,0.027800484,0.18091479,0.1531143,0.30059838,0.07635045,-0.22424793,0.2971194,0.07978705,-0.21733236,0.29348266,0.09390484,-0.19957782
823,59817,3.0,3.0,0.0,1.0,1.0,0.0,-0.0023387857,-0.0023387857,0.13254414,0.1970121,0.06446795,0.16469109,0.20250294,0.037811846,0.20165029,0.31129777,0.10964748,0.22378512,0.34590796,0.12212284
824,59994,15.0,52.0,37.0,1.0,3.0,2.0,-0.0028478093,-0.0028478093,0.01040954,0.021794027,0.011384487,0.041555207,0.030291902,-0.011263305,0.024884738,0.025509859,0.0006251205,0.02598985,0.027228216,0.0012383666
825,60094,36.0,62.0,26.0,305.0,284.0,-21.0,-0.0011276584,-0.0011276584,0.36372125,0.3726314,0.008910149,0.14622639,0.22408158,0.077855185,0.12629622,0.2041549,0.07785867,0.15282024,0.24352546,0.090705216
826,60119,11.0,29.0,18.0,3.0,19.0,16.0,-0.0050715543,-0.0050715543,0.80470604,0.8425907,0.037884653,0.5412035,0.56662846,0.025424957,0.5352813,0.5748806,0.0395993,0.60813886,0.66448486,0.056346
827,60186,1.0,1.0,0.0,1.0,1.0,0.0,-0.0030787364,-0.0030787364,0.21542145,0.19046314,-0.024958313,-0.025980804,0.18561319,0.21159399,-0.038727056,0.17273511,0.21146217,-0.015216457,0.19524881,0.21046527
828,60251,1.0,1.0,0.0,1.0,1.0,0.0,-0.0024401695,-0.0024401695,0.8203707,0.85837215,0.038001478,0.59445256,0.6713892,0.07693666,0.6186625,0.7045835,0.08592105,0.659832,0.74547267,0.08564067
829,60305,1.0,1.0,0.0,1.0,1.0,0.0,0.0015368573,0.0015368573,-0.19530404,-0.23302762,-0.037723586,-0.08806474,-0.31833196,-0.23026723,-0.13272911,-0.3349059,-0.20217678,-0.15717214,-0.34694478,-0.18977264
830,60456,38.0,39.0,1.0,39.0,44.0,5.0,0.0005817637,0.0005817637,0.21381482,0.09949624,-0.11431859,-0.20633084,-0.19880961,0.007521227,-0.24574229,-0.24301149,0.0027308017,-0.20695202,-0.21416143,-0.0072094053
831,60505,1.0,1.0,0.0,1.0,2.0,1.0,-0.004066266,-0.004066266,0.29544616,0.26623577,-0.029210389,0.44526795,0.39070207,-0.054565877,0.46079046,0.43377292,-0.027017534,0.4638234,0.43315682,-0.03066659
832,60519,1.0,1.0,0.0,2.0,2.0,0.0,0.005109951,0.005109951,0.79374206,0.78691745,-0.0068246126,0.61776435,0.64865077,0.030886412,0.61307514,0.6571949,0.044119775,0.6880017,0.70728976,0.019288063
833,60553,1.0,1.0,0.0,1.0,1.0,0.0,-0.004821647,-0.004821647,-0.0734482,0.04857119,0.122019395,0.21655472,0.329398,0.11284329,0.22699957,0.34666225,0.11966269,0.20384428,0.33569577,0.1318515
834,60725,31.0,33.0,2.0,15.0,20.0,5.0,0.0018672533,0.0018672533,0.4844672,0.48789603,0.0034288168,0.23051137,0.41280442,0.18229306,0.21971141,0.41026682,0.19055541,0.27252188,0.434175,0.16165313
835,60834,4.0,2.0,-2.0,7.0,1.0,-6.0,0.010356408,0.010356408,0.082315676,0.12868331,0.046367638,-0.092025355,-0.04366443,0.048360925,-0.08215736,-0.04950301,0.03265435,-0.06873756,-0.030279895,0.038457662
836,60845,24.0,24.0,0.0,3.0,2.0,-1.0,0.0035344511,0.0035344511,0.5406322,0.5710136,0.030381441,0.20619945,0.37557045,0.169371,0.21704829,0.37692225,0.15987396,0.2746705,0.42326173,0.14859122
837,60867,2.0,2.0,0.0,1.0,1.0,0.0,-0.003081113,-0.003081113,0.33294377,0.30371827,-0.029225498,0.10727645,0.1382206,0.030944146,0.08293725,0.11726201,0.034324765,0.13012521,0.15256205,0.022436842
838,60978,43.0,22.0,-21.0,2.0,2.0,0.0,0.003992457,0.003992457,0.21319331,-0.15489377,-0.36808708,0.03355953,-0.036388982,-0.06994851,0.031423613,-0.055313244,-0.08673686,0.053217664,-0.072933346,-0.12615101
839,61122,12.0,46.0,34.0,1.0,2.0,1.0,-0.004239369,-0.004239369,0.29281497,0.34175116,0.04893619,0.0064494857,1.2190192e-05,-0.0064372956,0.007904572,-0.010433409,-0.018337982,0.05056581,0.05350996,0.0029441528
840,61133,22.0,22.0,0.0,10.0,11.0,1.0,0.00154287,0.00154287,0.54110694,0.5316584,-0.009448528,0.6088591,0.53344584,-0.07541329,0.61563826,0.53620887,-0.07942939,0.625631,0.5694211,-0.056209862
841,61177,1.0,1.0,0.0,1.0,1.0,0.0,-0.0016647503,-0.0016647503,0.24796571,0.30362853,0.055662826,0.18891999,0.1059822,-0.08293779,0.18115789,0.08872821,-0.092429675,0.20429662,0.12157367,-0.08272295
842,61216,60.0,214.0,154.0,32.0,37.0,5.0,-0.0036954246,-0.0036954246,-0.1397545,-0.071129486,0.06862502,0.10827839,0.08012275,-0.02815564,0.09806479,0.06971555,-0.028349236,0.084134266,0.061004654,-0.023129612
843,61510,7.0,4.0,-3.0,1.0,1.0,0.0,0.005413793,0.005413793,0.10464423,-0.2081842,-0.31282842,0.24919625,0.16471064,-0.084485605,0.20102257,0.111020066,-0.0900025,0.20645891,0.08045483,-0.12600408
844,61513,1.0,5.0,4.0,2.0,2.0,0.0,-0.0030907094,-0.0030907094,-0.27252197,-0.032600105,0.23992187,-0.064127035,-0.011224702,0.052902333,-0.082136795,-0.03450441,0.047632385,-0.11140553,-0.035626687,0.07577884
845,61677,2.0,5.0,3.0,2.0,2.0,0.0,-0.0013191253,-0.0013191253,0.0847239,-0.074123345,-0.15884724,0.18078469,0.4008372,0.22005253,0.18552512,0.39436358,0.20883846,0.19355537,0.38706943,0.19351406
846,61738,276.0,316.0,40.0,35.0,17.0,-18.0,0.0037616733,0.0037616733,0.43076125,0.3845514,-0.046209842,0.14839031,0.1981553,0.04976499,0.118204795,0.18409908,0.06589428,0.1706299,0.22760059,0.056970686
847,61748,1.0,1.0,0.0,1.0,1.0,0.0,-0.0049808696,-0.0049808696,0.4409206,0.5142173,0.073296726,0.6121353,0.549071,-0.06306428,0.6051805,0.5372428,-0.06793767,0.6229131,0.55664706,-0.06626606
848,61752,4.0,4.0,0.0,2.0,1.0,-1.0,0.0037607402,0.0037607402,0.20766605,0.13226551,-0.075400546,0.26412502,0.27651635,0.012391329,0.2582832,0.27545178,0.017168581,0.26297563,0.26856008,0.0055844486
849,61797,1.0,1.0,0.0,1.0,1.0,0.0,-0.0032352656,-0.0032352656,0.1394457,0.094230354,-0.045215353,-0.10273217,-0.117963456,-0.015231289,-0.09555458,-0.115601964,-0.020047382,-0.08374695,-0.10424121,-0.02049426
850,61801,47.0,118.0,71.0,86.0,154.0,68.0,-0.0022387877,-0.0022387877,0.019101333,0.104930274,0.085828945,0.28461677,0.2429747,-0.04164207,0.30431426,0.2647665,-0.03954774,0.30068424,0.26772043,-0.032963812
851,61809,17.0,7.0,-10.0,2.0,1.0,-1.0,0.0069545433,0.0069545433,0.5304348,0.5413546,0.010919809,0.2736822,0.28437135,0.010689139,0.26516962,0.2782814,0.01311177,0.32131088,0.33561462,0.014303744
852,61873,1.0,1.0,0.0,1.0,1.0,0.0,-0.005119998,-0.005119998,-0.008089972,-0.12227716,-0.11418719,0.28458118,0.28641477,0.0018335879,0.2963852,0.3020228,0.005637616,0.27622697,0.2693629,-0.006864071
853,61972,1.0,1.0,0.0,2.0,1.0,-1.0,-0.001958862,-0.001958862,0.52367926,0.41529828,-0.10838097,0.30600172,0.47872302,0.1727213,0.3223657,0.50250465,0.18013895,0.36119348,0.5212834,0.16008991
854,62006,1.0,1.0,0.0,1.0,1.0,0.0,-0.0018368736,-0.0018368736,0.38414228,0.485416,0.101273715,0.25444886,0.3121777,0.057728827,0.3077318,0.34929663,0.041564822,0.3339362,0.3861104,0.05217418
855,62015,10.0,7.0,-3.0,4.0,5.0,1.0,0.005082328,0.005082328,0.33832142,0.36412907,0.025807649,0.20490941,0.10004584,-0.10486358,0.1950336,0.08985966,-0.10517394,0.23203574,0.14396448,-0.08807126
856,62209,1.0,1.0,0.0,1.0,2.0,1.0,-0.006626487,-0.006626487,0.5117562,0.5197746,0.008018434,0.29959536,0.4661748,0.16657946,0.29494613,0.4675666,0.17262048,0.338098,0.49901322,0.16091523
857,62228,1.0,2.0,1.0,1.0,1.0,0.0,0.0024277456,0.0024277456,0.71260387,0.7225418,0.009937942,0.46416718,0.6418467,0.17767954,0.52630067,0.66313195,0.13683128,0.59127325,0.68571305,0.094439805
858,62275,61.0,102.0,41.0,75.0,67.0,-8.0,-0.0018082652,-0.0018082652,0.4095432,0.3430979,-0.06644529,0.06730135,0.25760102,0.19029967,0.06552693,0.26193252,0.19640559,0.10061402,0.28980777,0.18919376
859,62302,1.0,1.0,0.0,1.0,1.0,0.0,0.0044875145,0.0044875145,0.3680962,0.553544,0.18544778,0.5181848,0.6756185,0.15743375,0.5314265,0.68099797,0.14957148,0.5329018,0.69671476,0.16381294
860,62365,5.0,33.0,28.0,12.0,53.0,41.0,-0.0069478974,-0.0069478974,0.7558878,0.7668407,0.01095289,0.5857353,0.59431916,0.008583844,0.5902423,0.6043091,0.014066756,0.63441527,0.65698314,0.022567868
861,62479,32.0,46.0,14.0,19.0,4.0,-15.0,0.0047629103,0.0047629103,-0.0023706488,0.03130778,0.033678427,0.12914774,0.08715209,-0.041995645,0.1202016,0.0978849,-0.022316702,0.11543712,0.097881205,-0.017555915
862,62544,10.0,6.0,-4.0,5.0,4.0,-1.0,0.0073946454,0.0073946454,0.32685164,0.35737866,0.030527025,-0.103958815,-0.05478039,0.049178425,-0.08074696,0.00838511,0.08913207,-0.025872597,0.07433529,0.10020789
863,62561,10.0,13.0,3.0,1.0,2.0,1.0,-0.00084817037,-0.00084817037,0.70885056,0.7112103,0.002359748,0.6318607,0.5712104,-0.06065029,0.6543429,0.5949317,-0.059411168,0.68016344,0.6343085,-0.045854926
864,62683,1.0,1.0,0.0,1.0,1.0,0.0,-0.0013969466,-0.0013969466,0.0390617,0.0028031657,-0.036258534,-0.3064029,-0.29782203,0.0085808635,-0.3212073,-0.3058576,0.015349716,-0.3112905,-0.29828912,0.013001382
865,62748,3.0,4.0,1.0,5.0,6.0,1.0,-0.0010435022,-0.0010435022,-0.10035493,-0.059419706,0.040935226,-0.046850067,0.17657733,0.2234274,-0.041653063,0.21783336,0.2594864,-0.056444857,0.15001963,0.20646448
866,62960,8.0,17.0,9.0,1.0,2.0,1.0,-0.0056316927,-0.0056316927,0.22166616,0.320084,0.09841785,0.041440044,0.097911514,0.05647147,0.016473584,0.09745167,0.08097809,0.05489393,0.14684178,0.09194785
867,63081,1.0,3.0,2.0,1.0,1.0,0.0,-0.0043256283,-0.0043256283,-0.41425502,-0.42741606,-0.013161033,0.008418179,-0.020339243,-0.028757423,-0.008335543,-0.026885787,-0.018550243,-0.06993028,-0.09952159,-0.029591314
868,63182,3.0,7.0,4.0,2.0,1.0,-1.0,1.180917e-06,1.180917e-06,0.11481464,0.0857369,-0.029077739,-0.038588386,0.13089253,0.16948092,-0.034582358,0.13301763,0.16759999,-0.017667672,0.13308665,0.15075432
869,63345,2.0,2.0,0.0,1.0,1.0,0.0,-0.0017961822,-0.0017961822,0.45390365,0.1320248,-0.32187885,0.29648927,0.6020952,0.30560592,0.33957422,0.60989904,0.27032483,0.37249526,0.61541975,0.24292448
870,63449,2.0,4.0,2.0,6.0,4.0,-2.0,0.0023520663,0.0023520663,0.29095325,-0.00014117404,-0.29109442,0.23058556,-0.039329823,-0.26991537,0.23129597,-0.059349246,-0.2906452,0.2618615,-0.0581434,-0.3200049
871,63746,4.0,2.0,-2.0,4.0,4.0,0.0,0.0074256994,0.0074256994,0.07083411,0.061502904,-0.009331204,0.11161068,-0.17097671,-0.2825874,0.1470253,-0.16719954,-0.31422484,0.15165184,-0.15370049,-0.30535233
872,63781,2.0,8.0,6.0,2.0,2.0,0.0,-0.0036016554,-0.0036016554,-0.00047302793,-0.08479332,-0.08432029,0.090697296,0.13941948,0.048722185,0.103158124,0.15650897,0.053350843,0.09800159,0.14018168,0.042180084
873,63825,15.0,34.0,19.0,2.0,1.0,-1.0,-0.0029436275,-0.0029436275,0.67726314,0.67423755,-0.0030255914,0.67104477,0.5838822,-0.087162554,0.686721,0.60119134,-0.085529685,0.69395953,0.62198985,-0.07196969
874,63922,37.0,52.0,15.0,9.0,3.0,-6.0,0.0011312962,0.0011312962,-0.162457,0.24000764,0.40246463,0.092169896,-0.16312936,-0.25529927,0.09713772,-0.1489893,-0.24612702,0.08370487,-0.12912557,-0.21283042
875,63931,1.0,1.0,0.0,1.0,1.0,0.0,-0.0029690564,-0.0029690564,-0.013423888,0.0038109939,0.017234882,-0.097613804,-0.0007934113,0.09682039,-0.06719581,0.017658858,0.08485467,-0.06660922,0.017625527,0.084234744
876,63944,4.0,15.0,11.0,13.0,12.0,-1.0,-0.0022515059,-0.0022515059,0.15154076,-0.046030387,-0.19757114,0.20312634,0.15589552,-0.047230825,0.21560481,0.11737805,-0.09822676,0.22447518,0.105572656,-0.11890252
877,64004,1.0,1.0,0.0,1.0,1.0,0.0,0.009427924,0.009427924,-0.14686424,-0.22725882,-0.08039458,0.0067470027,-0.09378353,-0.10053053,0.003003572,-0.0901534,-0.09315698,-0.017807929,-0.114717215,-0.096909285
878,64096,9.0,14.0,5.0,36.0,86.0,50.0,-0.004194295,-0.004194295,0.44263893,0.5000557,0.057416737,0.036363374,0.18905169,0.15268831,0.050915323,0.19148907,0.14057374,0.100408345,0.2461213,0.14571296
879,64295,2.0,4.0,2.0,1.0,1.0,0.0,-0.0016784966,-0.0016784966,0.24654667,0.13429525,-0.112251416,0.29088813,0.15190147,-0.13898666,0.25972193,0.14331235,-0.116409585,0.2979728,0.1530136,-0.1449592
880,64483,37.0,103.0,66.0,6.0,9.0,3.0,-0.0047355704,-0.0047355704,0.20023333,0.1707508,-0.029482529,0.015123786,-0.008426048,-0.023549834,-0.020113703,-0.054899365,-0.03478566,0.0011600986,-0.030745255,-0.031905353
881,64498,1.0,14.0,13.0,26.0,49.0,23.0,-0.006670147,-0.006670147,0.060489953,0.15458575,0.0940958,-0.07631725,-0.09807758,-0.02176033,-0.07653449,-0.08652228,-0.009987794,-0.06551195,-0.06380455,0.0017073974
882,64615,25.0,16.0,-9.0,3.0,3.0,0.0,0.0030355603,0.0030355603,0.19156379,0.20068936,0.009125575,0.23708425,0.28975648,0.052672222,0.24686296,0.29769826,0.050835297,0.2642888,0.30210975,0.037820935
883,64621,20.0,13.0,-7.0,5.0,3.0,-2.0,0.0021279082,0.0021279082,-0.21759352,-0.14667256,0.07092096,0.035785407,-0.009567763,-0.04535317,0.03233365,-0.017943276,-0.050276928,0.0031336474,-0.038317773,-0.04145142
