eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
205,16917,31.0,25.0,-6.0,1.0,2.0,1.0,-0.0017965492,-0.0017965492,-0.24076594,-0.2211363,0.019629642,-0.24167368,-0.3087131,-0.06703943,-0.2584989,-0.31948814,-0.06098923,-0.26837602,-0.32817686,-0.059800833
206,17048,6.0,8.0,2.0,1.0,1.0,0.0,-0.0014652014,-0.0014652014,0.42621055,0.40174702,-0.024463534,0.42516878,0.42628086,0.0011120737,0.42177877,0.4239537,0.0021749437,0.43551606,0.43159163,-0.0039244294
207,17230,53.0,18.0,-35.0,179.0,101.0,-78.0,0.005289292,0.005289292,0.45132712,0.4585539,0.007226795,-0.051502004,-0.19430217,-0.14280017,-0.033434242,-0.1761955,-0.14276126,0.033695593,-0.12473843,-0.15843403
208,17238,1.0,1.0,0.0,3.0,1.0,-2.0,0.0028797537,0.0028797537,0.010916456,-0.031047096,-0.04196355,-0.026083805,0.008216125,0.03429993,-0.041036982,0.013948928,0.05498591,-0.03983133,0.010870013,0.050701343
209,17369,4.0,2.0,-2.0,7.0,10.0,3.0,-0.00014521554,-0.00014521554,0.36828324,0.3841423,0.015859067,0.26676905,0.24281822,-0.02395083,0.2911636,0.2594871,-0.0316765,0.3358125,0.30470663,-0.031105876
210,17374,1.0,1.0,0.0,1.0,1.0,0.0,-0.0052771345,-0.0052771345,-0.2179569,-0.122577,0.095379904,-0.20775108,-0.4914025,-0.2836514,-0.19965063,-0.48841876,-0.2887681,-0.21236838,-0.47803864,-0.26567024
211,17450,14.0,9.0,-5.0,10.0,6.0,-4.0,-0.0018747225,-0.0018747225,0.6209602,0.65848255,0.037522376,0.5024946,0.5030987,0.0006041527,0.526864,0.51669395,-0.0101700425,0.5597047,0.5600906,0.00038588047
212,17463,6.0,8.0,2.0,2.0,2.0,0.0,-0.004816897,-0.004816897,0.7781662,0.82618016,0.048013985,0.66433054,0.6991209,0.034790337,0.7064039,0.72763896,0.021235049,0.7498414,0.7741542,0.024312794
213,17485,2.0,2.0,0.0,1.0,1.0,0.0,-0.0011157133,-0.0011157133,0.45916837,0.47999993,0.020831555,0.36327675,0.35974076,-0.003535986,0.37170005,0.36245418,-0.0092458725,0.4068718,0.4066997,-0.00017210841
214,17549,1.0,2.0,1.0,1.0,1.0,0.0,-0.00672945,-0.00672945,0.28042755,0.2612488,-0.019178748,0.18793452,0.04438706,-0.14354746,0.1795174,0.025733937,-0.15378347,0.20209368,0.061406586,-0.1406871
215,17595,1.0,2.0,1.0,2.0,2.0,0.0,-0.009297904,-0.009297904,0.37482697,0.29288873,-0.08193824,-0.04946698,0.02444,0.07390698,-0.060937267,-0.02084823,0.040089037,0.010475528,0.03381153,0.023336
216,17776,1.0,2.0,1.0,1.0,1.0,0.0,-0.010080066,-0.010080066,0.32983544,0.5085462,0.17871073,0.1976912,0.25082248,0.053131282,0.1921574,0.25645158,0.064294174,0.22685212,0.2960887,0.06923658
217,17794,2.0,3.0,1.0,1.0,1.0,0.0,-0.0054321475,-0.0054321475,-0.59113955,-0.4122968,0.17884275,-0.05721923,-0.11136201,-0.05414278,-0.05269781,-0.108846016,-0.056148205,-0.13577552,-0.15351361,-0.017738089
218,17934,5.0,9.0,4.0,1.0,1.0,0.0,-0.002811078,-0.002811078,0.48632964,0.45075312,-0.035576522,0.13400182,0.088466026,-0.045535795,0.12362478,0.079348415,-0.044276364,0.18667643,0.13548674,-0.05118969
219,17942,21.0,38.0,17.0,10.0,16.0,6.0,-0.008662699,-0.008662699,0.30066264,0.3749094,0.074246764,0.36243698,0.3564583,-0.0059786737,0.3691914,0.35623866,-0.012952745,0.38650113,0.38660407,0.00010293722
220,18268,1.0,1.0,0.0,1.0,1.0,0.0,-0.0042466745,-0.0042466745,0.115951076,0.21965422,0.10370314,-0.06142424,-0.0080840355,0.053340204,-0.0622599,-0.008553389,0.05370651,-0.054020945,0.005089301,0.059110247
221,18434,1.0,1.0,0.0,1.0,1.0,0.0,-0.002050344,-0.002050344,0.54012215,0.4998834,-0.040238738,0.61318576,0.52124876,-0.091937006,0.6246001,0.5289293,-0.09567082,0.6300106,0.5406477,-0.08936292
222,18483,9.0,7.0,-2.0,30.0,34.0,4.0,7.757917e-05,7.757917e-05,0.2878228,0.30254927,0.01472646,0.17357582,0.1893553,0.01577948,0.16358426,0.1747672,0.011182934,0.20122346,0.21250542,0.011281952
