eval_index,nsd_image_id,image_rank_topo0,image_rank_topo_low,image_rank_delta_low_minus_zero,brain_rank_topo0,brain_rank_topo_low,brain_rank_delta_low_minus_zero,image_score_delta_low_minus_zero,brain_score_delta_low_minus_zero,teacher_top1_rank_topo0,teacher_top1_rank_topo_low,teacher_top1_rank_delta_low_minus_zero,teacher_neighbor_overlap5_topo0,teacher_neighbor_overlap5_topo_low,teacher_neighbor_overlap5_delta_low_minus_zero,pixcorr_topo0,pixcorr_topo_low,pixcorr_delta_low_minus_zero
472,35798,2.0,15.0,13.0,9.0,17.0,8.0,0.00022244453,0.00022244453,15.0,17.0,2.0,0.0,0.0,0.0,0.22837795,0.1945532,-0.033824757
473,35986,1.0,7.0,6.0,1.0,1.0,0.0,-0.0019509457,-0.0019509457,206.0,199.0,-7.0,0.0,0.0,0.0,-0.07313386,0.07260105,0.1457349
474,36067,1.0,1.0,0.0,1.0,1.0,0.0,0.0064890794,0.0064890794,714.0,573.0,-141.0,0.0,0.0,0.0,-0.12738566,-0.21251214,-0.085126474
475,36258,2.0,1.0,-1.0,1.0,1.0,0.0,0.0068875514,0.0068875514,7.0,4.0,-3.0,0.2,0.4,0.2,0.31222254,0.25961396,-0.05260858
476,36476,41.0,12.0,-29.0,1.0,1.0,0.0,0.010416426,0.010416426,53.0,25.0,-28.0,0.0,0.0,0.0,-0.04355026,0.018999388,0.06254965
477,36569,32.0,13.0,-19.0,2.0,1.0,-1.0,0.010585606,0.010585606,340.0,119.0,-221.0,0.0,0.0,0.0,0.1373949,0.16231805,0.024923146
478,36576,6.0,3.0,-3.0,1.0,1.0,0.0,0.011963367,0.011963367,121.0,65.0,-56.0,0.0,0.0,0.0,0.5596522,0.6342129,0.0745607
479,36623,1.0,4.0,3.0,1.0,1.0,0.0,0.001628492,0.001628492,2.0,3.0,1.0,0.2,0.2,0.0,0.5844404,0.53549165,-0.048948765
480,36629,1.0,1.0,0.0,1.0,1.0,0.0,0.0027817711,0.0027817711,503.0,580.0,77.0,0.0,0.0,0.0,-0.033067357,-0.088706695,-0.055639338
481,36682,1.0,4.0,3.0,3.0,2.0,-1.0,0.0034764074,0.0034764074,52.0,63.0,11.0,0.0,0.0,0.0,0.45830896,0.34090447,-0.11740449
482,36731,1.0,1.0,0.0,1.0,1.0,0.0,0.0063322075,0.0063322075,15.0,41.0,26.0,0.2,0.4,0.2,0.62613475,0.58694744,-0.039187312
483,36759,4.0,2.0,-2.0,2.0,2.0,0.0,0.008326728,0.008326728,20.0,27.0,7.0,0.2,0.2,0.0,0.2093637,0.030473834,-0.17888987
484,36910,1.0,1.0,0.0,1.0,1.0,0.0,0.010557242,0.010557242,187.0,216.0,29.0,0.0,0.0,0.0,0.46382055,0.45619732,-0.0076232255
485,36945,12.0,72.0,60.0,10.0,8.0,-2.0,0.0015529282,0.0015529282,287.0,320.0,33.0,0.0,0.0,0.0,0.047603216,0.027216822,-0.020386394
486,36974,1.0,1.0,0.0,2.0,3.0,1.0,0.005782053,0.005782053,302.0,283.0,-19.0,0.0,0.0,0.0,-0.0550922,-0.10479343,-0.04970123
487,36978,1.0,1.0,0.0,1.0,1.0,0.0,0.0028851815,0.0028851815,138.0,149.0,11.0,0.0,0.0,0.0,0.11052217,0.103539325,-0.006982848
488,37059,7.0,1.0,-6.0,42.0,5.0,-37.0,0.019193906,0.019193906,284.0,316.0,32.0,0.2,0.0,-0.2,0.19925329,0.14016272,-0.05909057
489,37221,4.0,9.0,5.0,14.0,5.0,-9.0,0.009386685,0.009386685,1.0,1.0,0.0,0.2,0.2,0.0,0.06872751,0.039819777,-0.028907731
490,37224,1.0,1.0,0.0,1.0,1.0,0.0,0.0052422136,0.0052422136,197.0,158.0,-39.0,0.4,0.4,0.0,0.060751073,0.12567833,0.06492726
491,37436,20.0,22.0,2.0,39.0,28.0,-11.0,0.009316098,0.009316098,11.0,11.0,0.0,0.2,0.2,0.0,0.55793446,0.53229296,-0.025641501
492,37494,1.0,1.0,0.0,1.0,1.0,0.0,0.0034627318,0.0034627318,36.0,85.0,49.0,0.4,0.4,0.0,0.2774111,-0.0021009569,-0.27951205
493,37608,1.0,1.0,0.0,1.0,1.0,0.0,0.0016069263,0.0016069263,1.0,3.0,2.0,0.2,0.2,0.0,0.3251484,0.32463118,-0.0005172193
494,37736,4.0,5.0,1.0,1.0,1.0,0.0,0.005306445,0.005306445,71.0,31.0,-40.0,0.0,0.0,0.0,0.28980935,0.17328972,-0.11651963
495,37801,1.0,1.0,0.0,1.0,1.0,0.0,0.0003265813,0.0003265813,837.0,815.0,-22.0,0.2,0.2,0.0,-0.12674649,-0.20719147,-0.08044498
496,37927,17.0,45.0,28.0,8.0,11.0,3.0,0.00323914,0.00323914,210.0,271.0,61.0,0.0,0.0,0.0,0.04397451,0.6013046,0.5573301
497,38022,1.0,1.0,0.0,1.0,1.0,0.0,0.010376163,0.010376163,103.0,144.0,41.0,0.0,0.0,0.0,0.7534978,0.8161527,0.06265491
498,38025,120.0,178.0,58.0,12.0,33.0,21.0,0.006803829,0.006803829,95.0,141.0,46.0,0.0,0.0,0.0,0.0270335,0.005444578,-0.021588922
499,38060,1.0,2.0,1.0,1.0,1.0,0.0,0.0072366446,0.0072366446,97.0,88.0,-9.0,0.2,0.2,0.0,0.2926884,-0.004920357,-0.29760876
500,38246,2.0,1.0,-1.0,1.0,1.0,0.0,0.015897252,0.015897252,87.0,100.0,13.0,0.0,0.0,0.0,-0.19260731,-0.108287014,0.0843203
501,38278,7.0,15.0,8.0,2.0,6.0,4.0,-0.0021666288,-0.0021666288,109.0,178.0,69.0,0.2,0.2,0.0,0.17030142,0.26466894,0.09436752
502,38297,1.0,6.0,5.0,1.0,1.0,0.0,0.003120847,0.003120847,682.0,770.0,88.0,0.0,0.0,0.0,0.405095,0.45516953,0.050074518
503,38310,6.0,13.0,7.0,2.0,1.0,-1.0,0.004979085,0.004979085,30.0,29.0,-1.0,0.0,0.0,0.0,0.13476944,0.010537282,-0.12423216
504,38358,11.0,18.0,7.0,51.0,42.0,-9.0,0.004759781,0.004759781,270.0,297.0,27.0,0.0,0.0,0.0,0.088542536,0.06220475,-0.026337788
505,38483,1.0,1.0,0.0,6.0,4.0,-2.0,0.008370027,0.008370027,9.0,10.0,1.0,0.0,0.0,0.0,-0.10282227,0.1686151,0.27143738
506,38486,3.0,3.0,0.0,1.0,1.0,0.0,0.0067498647,0.0067498647,351.0,255.0,-96.0,0.2,0.2,0.0,0.27768713,-0.051752772,-0.3294399
507,38494,1.0,1.0,0.0,1.0,1.0,0.0,0.001845479,0.001845479,69.0,51.0,-18.0,0.0,0.0,0.0,-0.13505521,0.031823866,0.16687909
508,38641,1.0,1.0,0.0,1.0,1.0,0.0,0.0023179576,0.0023179576,239.0,185.0,-54.0,0.0,0.0,0.0,0.22035646,0.4959527,0.27559623
509,38794,1.0,1.0,0.0,1.0,1.0,0.0,0.005202003,0.005202003,7.0,8.0,1.0,0.4,0.4,0.0,0.51108944,0.37064645,-0.140443
510,38817,1.0,1.0,0.0,1.0,1.0,0.0,-0.0005919151,-0.0005919151,100.0,84.0,-16.0,0.2,0.2,0.0,0.34940538,0.3254891,-0.023916274
511,38829,11.0,10.0,-1.0,3.0,4.0,1.0,0.0059611425,0.0059611425,5.0,9.0,4.0,0.4,0.2,-0.2,0.6771388,0.6622407,-0.014898121
512,38853,1.0,13.0,12.0,2.0,5.0,3.0,-0.0039678738,-0.0039678738,101.0,48.0,-53.0,0.0,0.0,0.0,0.562943,0.46937647,-0.09356651
513,38978,1.0,1.0,0.0,1.0,1.0,0.0,0.0022265129,0.0022265129,14.0,11.0,-3.0,0.2,0.0,-0.2,0.38191834,0.13569954,-0.2462188
514,39047,7.0,10.0,3.0,4.0,8.0,4.0,0.009426098,0.009426098,46.0,21.0,-25.0,0.0,0.0,0.0,0.43715283,0.3488637,-0.08828914
515,39058,11.0,8.0,-3.0,3.0,3.0,0.0,0.009853791,0.009853791,123.0,89.0,-34.0,0.0,0.0,0.0,0.2349315,0.14775963,-0.08717187
516,39095,1.0,2.0,1.0,11.0,12.0,1.0,0.0017964542,0.0017964542,286.0,315.0,29.0,0.0,0.0,0.0,-0.07920372,-0.32783118,-0.24862745
517,39289,1.0,1.0,0.0,1.0,1.0,0.0,0.0051225163,0.0051225163,11.0,11.0,0.0,0.0,0.0,0.0,0.3601907,0.28161353,-0.07857716
518,39298,1.0,1.0,0.0,1.0,1.0,0.0,0.001637362,0.001637362,97.0,106.0,9.0,0.0,0.0,0.0,0.7950184,0.7780521,-0.016966283
519,39369,2.0,4.0,2.0,1.0,1.0,0.0,0.003021501,0.003021501,76.0,75.0,-1.0,0.0,0.0,0.0,-0.07013834,-0.023350205,0.046788137
520,39402,1.0,1.0,0.0,1.0,1.0,0.0,0.0022611395,0.0022611395,137.0,82.0,-55.0,0.2,0.2,0.0,0.0014529198,-0.006475136,-0.007928056
521,39509,24.0,57.0,33.0,2.0,2.0,0.0,0.002925884,0.002925884,51.0,67.0,16.0,0.2,0.2,0.0,0.047106694,-0.031660773,-0.07876746
522,39547,1.0,4.0,3.0,1.0,1.0,0.0,0.0037706196,0.0037706196,658.0,721.0,63.0,0.0,0.0,0.0,0.19232807,-0.116848305,-0.3091764
523,39553,2.0,21.0,19.0,2.0,2.0,0.0,0.00052428246,0.00052428246,103.0,155.0,52.0,0.0,0.0,0.0,0.33097142,0.40359384,0.07262242
524,39841,1.0,1.0,0.0,1.0,1.0,0.0,0.0062318034,0.0062318034,26.0,25.0,-1.0,0.2,0.2,0.0,0.0071866834,0.024649266,0.017462583
525,39997,1.0,1.0,0.0,1.0,1.0,0.0,0.010840863,0.010840863,23.0,22.0,-1.0,0.0,0.0,0.0,0.40913394,0.44687268,0.03773874
526,40153,2.0,10.0,8.0,3.0,2.0,-1.0,5.2493066e-05,5.2493066e-05,327.0,159.0,-168.0,0.0,0.0,0.0,0.066544995,0.07358183,0.007036835
527,40235,19.0,14.0,-5.0,23.0,37.0,14.0,0.0071541592,0.0071541592,104.0,32.0,-72.0,0.0,0.0,0.0,0.5209409,0.5153648,-0.005576074
528,40423,1.0,1.0,0.0,1.0,1.0,0.0,0.0042502396,0.0042502396,96.0,90.0,-6.0,0.0,0.0,0.0,0.19964822,0.15196295,-0.047685266
529,40548,16.0,13.0,-3.0,1.0,1.0,0.0,0.009145912,0.009145912,41.0,26.0,-15.0,0.4,0.4,0.0,-0.040038582,0.11906567,0.15910426
530,40575,1.0,1.0,0.0,1.0,1.0,0.0,0.008312743,0.008312743,152.0,87.0,-65.0,0.0,0.0,0.0,0.2950502,0.49218097,0.19713077
531,40721,50.0,92.0,42.0,11.0,15.0,4.0,0.0059623197,0.0059623197,447.0,326.0,-121.0,0.0,0.0,0.0,0.012474678,-0.08719564,-0.09967032
532,40770,1.0,1.0,0.0,1.0,1.0,0.0,0.009930294,0.009930294,100.0,116.0,16.0,0.0,0.0,0.0,0.6758493,0.5823713,-0.093478024
533,40840,1.0,3.0,2.0,1.0,1.0,0.0,-0.0012082048,-0.0012082048,18.0,18.0,0.0,0.0,0.0,0.0,-0.009861497,0.13834509,0.14820659
534,40846,21.0,29.0,8.0,3.0,1.0,-2.0,0.0037117898,0.0037117898,695.0,602.0,-93.0,0.0,0.0,0.0,-0.06799026,-0.031554274,0.036435984
535,40909,1.0,4.0,3.0,1.0,1.0,0.0,0.0013604276,0.0013604276,170.0,175.0,5.0,0.2,0.2,0.0,-0.16350833,0.083751366,0.24725969
536,40920,18.0,13.0,-5.0,15.0,19.0,4.0,0.009451583,0.009451583,5.0,1.0,-4.0,0.2,0.2,0.0,0.24915305,0.18359853,-0.065554515
537,40924,1.0,1.0,0.0,1.0,1.0,0.0,0.0072607175,0.0072607175,99.0,151.0,52.0,0.0,0.0,0.0,0.3461661,0.3519647,0.005798608
538,40935,3.0,8.0,5.0,5.0,12.0,7.0,0.0033444278,0.0033444278,133.0,153.0,20.0,0.0,0.0,0.0,0.21734461,0.22313647,0.005791858
539,40979,2.0,2.0,0.0,12.0,20.0,8.0,0.0039010346,0.0039010346,199.0,233.0,34.0,0.0,0.0,0.0,0.075321116,0.062909715,-0.012411401
540,41056,1.0,1.0,0.0,1.0,1.0,0.0,0.0031144917,0.0031144917,96.0,80.0,-16.0,0.4,0.4,0.0,0.40955746,0.22971348,-0.17984398
541,41097,2.0,5.0,3.0,1.0,1.0,0.0,-0.0022884607,-0.0022884607,41.0,39.0,-2.0,0.2,0.2,0.0,0.27924794,0.043401003,-0.23584694
542,41116,1.0,3.0,2.0,1.0,1.0,0.0,0.00071322545,0.00071322545,136.0,46.0,-90.0,0.0,0.2,0.2,-0.17974287,-0.16107559,0.01866728
543,41137,1.0,1.0,0.0,1.0,1.0,0.0,-0.004903689,-0.004903689,2.0,3.0,1.0,0.4,0.4,0.0,0.59947836,0.62166214,0.022183776
544,41162,1.0,1.0,0.0,1.0,1.0,0.0,0.0034145676,0.0034145676,35.0,29.0,-6.0,0.2,0.2,0.0,0.32179192,0.28953865,-0.032253265
545,41482,1.0,1.0,0.0,1.0,1.0,0.0,0.002536364,0.002536364,173.0,85.0,-88.0,0.4,0.2,-0.2,0.36368138,0.28048638,-0.083195
546,41566,6.0,4.0,-2.0,1.0,1.0,0.0,0.006348353,0.006348353,157.0,29.0,-128.0,0.0,0.0,0.0,0.33096567,0.32549143,-0.0054742396
547,41574,2.0,1.0,-1.0,1.0,1.0,0.0,0.0037065856,0.0037065856,29.0,25.0,-4.0,0.0,0.0,0.0,0.5468119,0.53171694,-0.015094936
548,41623,52.0,47.0,-5.0,5.0,25.0,20.0,0.006214779,0.006214779,1.0,3.0,2.0,0.2,0.2,0.0,0.29042953,0.1789561,-0.111473426
549,41653,1.0,1.0,0.0,1.0,2.0,1.0,0.0033929683,0.0033929683,413.0,253.0,-160.0,0.0,0.0,0.0,0.7754789,0.81863964,0.043160737
550,41710,4.0,11.0,7.0,2.0,2.0,0.0,0.00076659024,0.00076659024,19.0,11.0,-8.0,0.0,0.0,0.0,-0.066085726,-0.026953634,0.039132092
551,41778,6.0,5.0,-1.0,1.0,1.0,0.0,0.0048626065,0.0048626065,5.0,4.0,-1.0,0.2,0.2,0.0,-0.096318774,-0.14113976,-0.044820987
552,41814,2.0,3.0,1.0,1.0,1.0,0.0,0.0045847,0.0045847,151.0,223.0,72.0,0.0,0.0,0.0,0.41460702,0.21300857,-0.20159845
553,41927,1.0,3.0,2.0,1.0,1.0,0.0,-0.0001940988,-0.0001940988,381.0,291.0,-90.0,0.0,0.0,0.0,0.14577456,0.09112292,-0.05465164
554,41934,1.0,1.0,0.0,1.0,1.0,0.0,0.0080929585,0.0080929585,121.0,69.0,-52.0,0.0,0.0,0.0,0.4688378,0.52404886,0.055211067
555,42007,11.0,20.0,9.0,14.0,38.0,24.0,0.003964126,0.003964126,340.0,267.0,-73.0,0.0,0.0,0.0,0.19869164,0.11878537,-0.07990627
556,42126,5.0,5.0,0.0,12.0,9.0,-3.0,0.010791153,0.010791153,109.0,92.0,-17.0,0.0,0.0,0.0,-0.36904573,-0.33725983,0.031785905
557,42166,19.0,49.0,30.0,2.0,2.0,0.0,0.002827961,0.002827961,446.0,335.0,-111.0,0.0,0.0,0.0,0.011372591,0.6771719,0.6657993
558,42171,1.0,1.0,0.0,1.0,1.0,0.0,0.00386931,0.00386931,170.0,171.0,1.0,0.0,0.0,0.0,0.43316957,0.5194126,0.086243
559,42214,1.0,3.0,2.0,1.0,1.0,0.0,-0.0027031973,-0.0027031973,58.0,50.0,-8.0,0.0,0.0,0.0,0.23260781,0.15062872,-0.081979096
560,42224,1.0,1.0,0.0,1.0,1.0,0.0,0.007846005,0.007846005,186.0,209.0,23.0,0.0,0.0,0.0,0.082676016,0.1721534,0.08947738
561,42238,48.0,192.0,144.0,3.0,6.0,3.0,0.0027002953,0.0027002953,95.0,121.0,26.0,0.0,0.0,0.0,-0.19160454,-0.08847838,0.10312616
562,42299,9.0,18.0,9.0,6.0,3.0,-3.0,0.0059296377,0.0059296377,494.0,734.0,240.0,0.2,0.2,0.0,-0.11012989,-0.06348898,0.04664091
563,42473,84.0,64.0,-20.0,9.0,4.0,-5.0,0.008744277,0.008744277,755.0,664.0,-91.0,0.0,0.2,0.2,0.3398965,0.40520135,0.065304846
564,42563,3.0,1.0,-2.0,1.0,1.0,0.0,0.006154608,0.006154608,149.0,146.0,-3.0,0.4,0.2,-0.2,0.29424998,0.24389125,-0.050358728
565,42642,162.0,499.0,337.0,133.0,122.0,-11.0,-0.00018803962,-0.00018803962,39.0,51.0,12.0,0.2,0.2,0.0,-0.08956352,0.033904415,0.12346794
566,42648,55.0,39.0,-16.0,22.0,8.0,-14.0,0.01091814,0.01091814,63.0,187.0,124.0,0.0,0.0,0.0,0.65831304,0.56008893,-0.0982241
567,42697,1.0,1.0,0.0,1.0,1.0,0.0,0.0069302022,0.0069302022,160.0,84.0,-76.0,0.0,0.0,0.0,0.14956689,0.15510315,0.005536258
568,42781,5.0,18.0,13.0,1.0,1.0,0.0,0.0035978295,0.0035978295,156.0,176.0,20.0,0.0,0.0,0.0,0.116677575,-0.040382598,-0.15706018
569,42851,1.0,10.0,9.0,1.0,1.0,0.0,-0.0078016333,-0.0078016333,567.0,437.0,-130.0,0.0,0.0,0.0,0.04438415,0.053276587,0.008892436
570,42912,52.0,53.0,1.0,4.0,5.0,1.0,0.0073890015,0.0073890015,559.0,430.0,-129.0,0.2,0.2,0.0,-0.0122634545,0.024781603,0.037045058
571,42946,5.0,34.0,29.0,26.0,124.0,98.0,0.0017876849,0.0017876849,1.0,1.0,0.0,0.2,0.2,0.0,0.470962,0.42661065,-0.04435134
572,42980,1.0,1.0,0.0,1.0,1.0,0.0,0.012645643,0.012645643,5.0,5.0,0.0,0.4,0.4,0.0,0.4841464,0.36781237,-0.11633402
573,43107,22.0,39.0,17.0,1.0,1.0,0.0,0.005353991,0.005353991,121.0,165.0,44.0,0.0,0.0,0.0,0.14519994,0.15671282,0.011512876
574,43156,12.0,20.0,8.0,1.0,1.0,0.0,0.008465305,0.008465305,5.0,6.0,1.0,0.2,0.0,-0.2,-0.17685896,-0.17967844,-0.0028194785
575,43157,1.0,1.0,0.0,1.0,1.0,0.0,0.015006799,0.015006799,156.0,195.0,39.0,0.0,0.0,0.0,0.4731127,0.5878845,0.11477178
576,43159,1.0,4.0,3.0,3.0,4.0,1.0,0.0042701364,0.0042701364,1.0,2.0,1.0,0.2,0.2,0.0,-0.016314663,-0.13007589,-0.113761224
577,43164,1.0,1.0,0.0,1.0,1.0,0.0,0.00047799945,0.00047799945,312.0,306.0,-6.0,0.0,0.0,0.0,0.14659767,0.21174784,0.06515017
578,43224,2.0,1.0,-1.0,1.0,1.0,0.0,0.009829354,0.009829354,60.0,77.0,17.0,0.0,0.0,0.0,-0.0975363,-0.10919822,-0.011661917
579,43250,12.0,45.0,33.0,4.0,7.0,3.0,0.0021977983,0.0021977983,67.0,66.0,-1.0,0.0,0.0,0.0,0.14224957,0.018907417,-0.12334216
580,43288,1.0,1.0,0.0,1.0,1.0,0.0,0.006443817,0.006443817,553.0,320.0,-233.0,0.0,0.0,0.0,0.07051831,0.21630839,0.14579007
581,43428,1.0,1.0,0.0,1.0,1.0,0.0,0.003105864,0.003105864,22.0,8.0,-14.0,0.0,0.0,0.0,0.20321234,0.47904143,0.27582908
582,43429,12.0,3.0,-9.0,9.0,12.0,3.0,0.012995545,0.012995545,81.0,114.0,33.0,0.0,0.0,0.0,0.09715437,0.422393,0.32523862
583,43445,1.0,1.0,0.0,1.0,1.0,0.0,0.0027549192,0.0027549192,12.0,26.0,14.0,0.2,0.2,0.0,0.31195015,0.41016123,0.09821108
584,43465,2.0,2.0,0.0,1.0,2.0,1.0,0.005721487,0.005721487,54.0,44.0,-10.0,0.0,0.0,0.0,0.2212295,0.2441977,0.022968203
585,43500,3.0,9.0,6.0,1.0,1.0,0.0,0.004079599,0.004079599,97.0,121.0,24.0,0.0,0.0,0.0,0.27863365,0.23122823,-0.04740542
586,43619,6.0,5.0,-1.0,1.0,1.0,0.0,0.007886924,0.007886924,1.0,2.0,1.0,0.2,0.2,0.0,-0.02159945,-0.10551242,-0.08391297
587,43675,1.0,1.0,0.0,1.0,1.0,0.0,0.0057488605,0.0057488605,105.0,104.0,-1.0,0.0,0.0,0.0,0.14376357,0.09275063,-0.05101294
588,43689,1.0,1.0,0.0,1.0,1.0,0.0,0.0071972013,0.0071972013,30.0,33.0,3.0,0.0,0.0,0.0,0.3416361,0.33363587,-0.008000225
589,43746,10.0,3.0,-7.0,12.0,9.0,-3.0,0.012615647,0.012615647,40.0,32.0,-8.0,0.0,0.0,0.0,-0.05494642,-0.0110480925,0.043898325
590,43818,1.0,1.0,0.0,1.0,1.0,0.0,-0.008625027,-0.008625027,280.0,298.0,18.0,0.0,0.0,0.0,0.5762705,0.5714985,-0.0047720075
591,43820,2.0,5.0,3.0,3.0,1.0,-2.0,0.007324472,0.007324472,2.0,4.0,2.0,0.4,0.4,0.0,0.1503155,0.22159114,0.07127565
592,43852,20.0,10.0,-10.0,1.0,1.0,0.0,0.013185769,0.013185769,10.0,8.0,-2.0,0.2,0.2,0.0,0.1841333,0.5452041,0.3610708
593,43950,1.0,1.0,0.0,1.0,1.0,0.0,0.0069938637,0.0069938637,298.0,255.0,-43.0,0.0,0.0,0.0,0.35311633,0.42276815,0.06965181
594,43984,1.0,1.0,0.0,1.0,1.0,0.0,0.0008298233,0.0008298233,31.0,78.0,47.0,0.2,0.0,-0.2,-0.08096781,-0.110123575,-0.029155768
595,44052,1.0,7.0,6.0,1.0,1.0,0.0,0.0029769167,0.0029769167,89.0,120.0,31.0,0.0,0.0,0.0,0.6065826,0.33898467,-0.2675979
596,44097,2.0,3.0,1.0,1.0,1.0,0.0,0.0037566237,0.0037566237,303.0,274.0,-29.0,0.2,0.2,0.0,0.055186268,0.25446677,0.1992805
597,44107,26.0,12.0,-14.0,2.0,2.0,0.0,0.008400757,0.008400757,23.0,23.0,0.0,0.0,0.0,0.0,0.08112741,0.094352596,0.013225183
598,44138,2.0,2.0,0.0,1.0,1.0,0.0,0.012877833,0.012877833,100.0,91.0,-9.0,0.2,0.2,0.0,0.29432228,0.1401819,-0.15414038
599,44144,20.0,7.0,-13.0,4.0,4.0,0.0,0.012999449,0.012999449,8.0,9.0,1.0,0.0,0.0,0.0,-0.05398184,-0.052081306,0.0019005351
600,44184,3.0,6.0,3.0,1.0,1.0,0.0,0.0020192303,0.0020192303,98.0,119.0,21.0,0.0,0.0,0.0,0.31861195,0.26786444,-0.050747514
601,44324,1.0,5.0,4.0,4.0,8.0,4.0,-0.00018855184,-0.00018855184,523.0,709.0,186.0,0.0,0.0,0.0,0.31758264,0.33386976,0.016287118
602,44339,26.0,53.0,27.0,8.0,10.0,2.0,0.0056759156,0.0056759156,196.0,130.0,-66.0,0.2,0.2,0.0,0.53754646,0.4870313,-0.050515145
603,44369,5.0,5.0,0.0,1.0,1.0,0.0,0.005475413,0.005475413,1.0,1.0,0.0,0.4,0.4,0.0,0.07862861,0.3383532,0.2597246
604,44412,46.0,32.0,-14.0,3.0,7.0,4.0,0.0063452423,0.0063452423,25.0,26.0,1.0,0.0,0.0,0.0,0.058046777,-0.06043317,-0.11847995
605,44705,19.0,2.0,-17.0,8.0,10.0,2.0,0.015352923,0.015352923,39.0,16.0,-23.0,0.0,0.0,0.0,0.19852886,0.22264478,0.02411592
606,44720,1.0,1.0,0.0,1.0,1.0,0.0,0.006562639,0.006562639,22.0,25.0,3.0,0.2,0.2,0.0,0.1044993,0.18492639,0.08042709
607,44729,9.0,18.0,9.0,10.0,6.0,-4.0,0.0036316141,0.0036316141,312.0,178.0,-134.0,0.0,0.0,0.0,0.042193916,-0.0013029826,-0.0434969
608,44736,1.0,1.0,0.0,1.0,1.0,0.0,0.006554637,0.006554637,498.0,453.0,-45.0,0.0,0.0,0.0,0.023661895,0.25731277,0.23365088
609,44844,33.0,11.0,-22.0,1.0,1.0,0.0,0.011310358,0.011310358,67.0,72.0,5.0,0.0,0.0,0.0,0.16643696,0.20077644,0.034339488
610,44971,3.0,1.0,-2.0,6.0,3.0,-3.0,0.009966072,0.009966072,5.0,10.0,5.0,0.2,0.0,-0.2,0.13149239,0.19552957,0.064037174
611,44980,1.0,1.0,0.0,1.0,1.0,0.0,0.007850803,0.007850803,87.0,47.0,-40.0,0.2,0.2,0.0,0.4153971,0.52067345,0.105276346
612,45129,99.0,54.0,-45.0,31.0,18.0,-13.0,0.010367926,0.010367926,497.0,453.0,-44.0,0.0,0.0,0.0,0.42709345,0.2676292,-0.15946424
613,45213,2.0,2.0,0.0,1.0,1.0,0.0,0.0061460733,0.0061460733,41.0,17.0,-24.0,0.0,0.2,0.2,0.015506094,0.10498393,0.08947784
614,45356,2.0,15.0,13.0,1.0,1.0,0.0,-0.0012273975,-0.0012273975,239.0,309.0,70.0,0.2,0.2,0.0,0.04294764,0.16509089,0.12214325
615,45595,22.0,11.0,-11.0,41.0,76.0,35.0,0.0145299435,0.0145299435,237.0,96.0,-141.0,0.0,0.0,0.0,0.0049219416,-0.011654052,-0.016575994
616,45632,1.0,1.0,0.0,1.0,1.0,0.0,0.010842048,0.010842048,83.0,24.0,-59.0,0.4,0.4,0.0,0.07388005,0.068508305,-0.005371742
617,45746,2.0,1.0,-1.0,4.0,3.0,-1.0,0.0035596378,0.0035596378,61.0,24.0,-37.0,0.0,0.0,0.0,0.25188968,0.1483734,-0.10351628
618,45750,150.0,143.0,-7.0,3.0,4.0,1.0,0.00914013,0.00914013,24.0,50.0,26.0,0.0,0.0,0.0,0.008559415,0.013969987,0.0054105716
619,45837,1.0,1.0,0.0,1.0,1.0,0.0,0.0018838234,0.0018838234,667.0,700.0,33.0,0.0,0.0,0.0,0.16129509,0.12564671,-0.035648376
620,45843,2.0,5.0,3.0,2.0,2.0,0.0,0.0073113553,0.0073113553,205.0,278.0,73.0,0.4,0.0,-0.4,0.677563,0.68440914,0.00684613
621,45945,3.0,6.0,3.0,3.0,3.0,0.0,0.008368768,0.008368768,93.0,86.0,-7.0,0.2,0.2,0.0,0.115944184,0.1868497,0.070905514
622,45981,3.0,10.0,7.0,1.0,6.0,5.0,0.0010475814,0.0010475814,5.0,11.0,6.0,0.4,0.2,-0.2,-0.14916159,-0.15895428,-0.0097926855
623,45982,75.0,88.0,13.0,1.0,1.0,0.0,0.008795742,0.008795742,52.0,105.0,53.0,0.0,0.0,0.0,0.38010177,0.2454705,-0.13463128
624,45999,3.0,19.0,16.0,1.0,1.0,0.0,-0.0029092878,-0.0029092878,676.0,619.0,-57.0,0.2,0.0,-0.2,0.23068528,0.311263,0.080577716
625,46002,58.0,16.0,-42.0,151.0,61.0,-90.0,0.018054623,0.018054623,710.0,651.0,-59.0,0.0,0.0,0.0,0.14424756,0.015160381,-0.12908718
626,46036,4.0,4.0,0.0,7.0,3.0,-4.0,0.011980522,0.011980522,27.0,23.0,-4.0,0.2,0.0,-0.2,0.3272966,0.14525117,-0.18204544
627,46101,4.0,2.0,-2.0,3.0,2.0,-1.0,0.009840641,0.009840641,336.0,469.0,133.0,0.0,0.0,0.0,0.002397173,0.071035,0.068637826
628,46136,31.0,29.0,-2.0,2.0,1.0,-1.0,0.0088295005,0.0088295005,607.0,773.0,166.0,0.0,0.0,0.0,0.17149644,0.105905496,-0.06559094
629,46150,1.0,6.0,5.0,1.0,1.0,0.0,0.0039762,0.0039762,106.0,84.0,-22.0,0.0,0.0,0.0,0.3304129,0.39147174,0.06105885
630,46160,1.0,1.0,0.0,1.0,1.0,0.0,0.004487917,0.004487917,22.0,10.0,-12.0,0.0,0.0,0.0,0.45176154,0.3240293,-0.12773225
